id,total_incoming_val,total_outgoing_val,trans_count,is_fraud_node,node_type,avg_trans_val
C1674188580,0.0,101056.48,1.0,0,User,101056.48
C1259653791,0.0,460050.89,1.0,0,User,460050.89
C81942032,0.0,124176.15,1.0,0,User,124176.15
C757657188,0.0,1822175.21,1.0,0,User,1822175.21
C1676231966,0.0,190559.49,1.0,0,User,190559.49
C2062521486,0.0,237785.16,1.0,0,User,237785.16
C962381852,0.0,187463.09,1.0,0,User,187463.09
C812808197,0.0,200364.47,1.0,0,User,200364.47
C101455775,0.0,931684.75,1.0,1,Mule,931684.75
C943008629,0.0,31657.69,1.0,0,User,31657.69
C1363054491,0.0,251813.16,1.0,0,User,251813.16
C322284598,0.0,114979.68,1.0,0,User,114979.68
C1249750292,0.0,265708.78,1.0,0,User,265708.78
C1491210738,0.0,71673.64,1.0,0,User,71673.64
C41786859,0.0,239807.7,1.0,0,User,239807.7
C591850723,0.0,175674.93,1.0,0,User,175674.93
C1739227283,0.0,83289.53,1.0,0,User,83289.53
C1560862834,0.0,23718.99,1.0,0,User,23718.99
C73308587,0.0,114861.09,1.0,0,User,114861.09
C770921525,1253161.26,0.0,4.0,1,Mule,313290.315
C1472962938,0.0,1309602.55,1.0,1,Mule,1309602.55
C395817022,0.0,176074.12,1.0,0,User,176074.12
C1426723471,146908.38,0.0,1.0,1,Mule,146908.38
C717552851,1026579.88,0.0,3.0,1,Mule,342193.29333333333
C782042763,0.0,129405.67,1.0,0,User,129405.67
C1707005177,757415.01,0.0,2.0,1,Mule,378707.505
C677586051,0.0,95814.97,1.0,0,User,95814.97
C65227807,0.0,2254934.36,1.0,1,Mule,2254934.36
C1042702367,0.0,2454104.12,1.0,0,User,2454104.12
C1570254806,0.0,485539.57,1.0,0,User,485539.57
C1415866292,0.0,106879.48,1.0,0,User,106879.48
C1589237181,0.0,211650.3,1.0,0,User,211650.3
C1595104027,0.0,501496.31,1.0,1,Mule,501496.31
C1889906182,553144.4424004395,541953.1223960717,2.0,1,Mule,547548.7823982555
C1970471613,0.0,972723.96,1.0,1,Mule,972723.96
C538229887,0.0,404155.47,1.0,0,User,404155.47
C1054034787,0.0,234278.66,1.0,0,User,234278.66
C39836986,0.0,262969.87,1.0,0,User,262969.87
C243555172,0.0,78878.26,1.0,0,User,78878.26
C598192726,0.0,259566.58,1.0,0,User,259566.58
C451805271,0.0,24412.07,1.0,1,Mule,24412.07
C1359953897,0.0,198878.6,1.0,0,User,198878.6
C796687076,0.0,138459.78,1.0,0,User,138459.78
C744049801,0.0,60177.9,1.0,0,User,60177.9
C35728348,0.0,23591.35,1.0,0,User,23591.35
C2069918143,0.0,196576.99,1.0,0,User,196576.99
C1706839432,0.0,265446.5,1.0,0,User,265446.5
C1529188460,0.0,269914.06,1.0,0,User,269914.06
C987633952,0.0,114206.92,1.0,0,User,114206.92
C1955363074,0.0,414060.48,1.0,0,User,414060.48
C1657343316,140807.76,0.0,1.0,1,Mule,140807.76
C1564479230,0.0,5188875.35,1.0,1,Mule,5188875.35
C354689281,0.0,154923.84,1.0,0,User,154923.84
C1396564541,0.0,10000000.0,1.0,1,Mule,10000000.0
C1553979696,0.0,3723738.06,1.0,1,Mule,3723738.06
C1482398403,0.0,267631.58,1.0,0,User,267631.58
C356199548,0.0,102941.45,1.0,0,User,102941.45
C2027822015,0.0,101049.61,1.0,0,User,101049.61
C1239494864,0.0,363915.34,1.0,0,User,363915.34
C166860655,0.0,240546.07,1.0,0,User,240546.07
C1677155200,0.0,15688.8,1.0,0,User,15688.8
C1849068100,0.0,161610.99,1.0,0,User,161610.99
C1717585305,0.0,165065.59,1.0,0,User,165065.59
C1184451957,0.0,153560.34,1.0,0,User,153560.34
C1797215545,0.0,85980.89,1.0,0,User,85980.89
C454133887,0.0,199243.44,1.0,0,User,199243.44
C1107075363,0.0,371758.6,1.0,0,User,371758.6
C863943949,0.0,5912204.0,1.0,1,Mule,5912204.0
C354295932,535234.37,0.0,4.0,1,Mule,133808.5925
C1671006337,0.0,136613.18,1.0,0,User,136613.18
C185095626,0.0,288028.86,1.0,0,User,288028.86
C6519907427,403448.03014400165,392140.2633990534,2.0,1,Mule,397794.14677152754
C2015918087,0.0,176198.39,1.0,0,User,176198.39
C127118934,0.0,785599.38,1.0,0,User,785599.38
C1854275574,0.0,65091.34,1.0,1,Mule,65091.34
C654196524,0.0,1250058.9,1.0,0,User,1250058.9
C759668657,2801680.44,0.0,13.0,1,Mule,215513.88
C1898383726,0.0,285881.7,1.0,0,User,285881.7
C744862329,2548683.66,0.0,10.0,1,Mule,254868.366
C527814350,0.0,9173.06,1.0,1,Mule,9173.06
C1218309183,0.0,31163.19,1.0,0,User,31163.19
C1882049882,0.0,93664.03,1.0,0,User,93664.03
C392215840,2522667.9399999995,0.0,4.0,1,Mule,630666.9849999999
C904059459,0.0,5937.19,1.0,1,Mule,5937.19
C340504582,0.0,255141.99,1.0,0,User,255141.99
C688548413,0.0,369448.2,1.0,1,Mule,369448.2
C336069441,0.0,36904.12,1.0,0,User,36904.12
C995567397,0.0,24739.57,1.0,0,User,24739.57
C5506913530,918155.0,905685.4315958086,3.0,1,Mule,607946.8105319362
C1634881032,0.0,78464.45,1.0,0,User,78464.45
C1357654850,0.0,47855.99,1.0,0,User,47855.99
C232138105,0.0,20880.88,1.0,0,User,20880.88
C28783325,17312297.37,0.0,27.0,1,Mule,641196.1988888889
C1412133328,864994.24,0.0,1.0,1,Mule,864994.24
C1758955998,0.0,96663.32,1.0,0,User,96663.32
C825022387,8380.79,0.0,1.0,1,Mule,8380.79
C1917884973,4672401.04,0.0,1.0,1,Mule,4672401.04
C351855216,0.0,224943.43,1.0,0,User,224943.43
C1866459069,0.0,55455.36,1.0,0,User,55455.36
C29978325,0.0,418667.57,1.0,0,User,418667.57
C1034326935,0.0,222213.27,1.0,1,Mule,222213.27
C2034235867,0.0,131892.23,1.0,0,User,131892.23
C1795777574,0.0,1087007.77,1.0,0,User,1087007.77
C384177810,31324.809999999998,0.0,2.0,1,Mule,15662.404999999999
C1254479330,0.0,148368.52,1.0,0,User,148368.52
C213404634,0.0,252537.75,1.0,0,User,252537.75
C712516831,0.0,47257.0,1.0,0,User,47257.0
C646881950,0.0,132073.6,1.0,0,User,132073.6
C1301819151,0.0,63095.83,1.0,0,User,63095.83
C323511547,0.0,89395.46,1.0,0,User,89395.46
C2065137110,0.0,143252.61,1.0,0,User,143252.61
C2006737054,0.0,140609.44,1.0,0,User,140609.44
C977373773,0.0,270081.59,1.0,0,User,270081.59
C86775572,0.0,94431.98,1.0,1,Mule,94431.98
C2133606495,0.0,1244037.74,1.0,1,Mule,1244037.74
C314580170,0.0,415128.68,1.0,0,User,415128.68
C1282903217,0.0,104406.34,1.0,0,User,104406.34
C1165627481,0.0,175120.16,1.0,0,User,175120.16
C1919446980,0.0,32890.81,1.0,0,User,32890.81
C4777122196,712141.6037684274,704155.4218770004,3.0,1,Mule,472099.008548476
C833601349,0.0,126383.48,1.0,0,User,126383.48
C2083165636,0.0,227222.64,1.0,0,User,227222.64
C127338416,0.0,10000000.0,1.0,1,Mule,10000000.0
C7234799671,563761.7064324453,0.0,1.0,1,Mule,563761.7064324453
C1392776813,1180118.93,0.0,4.0,1,Mule,295029.7325
C1129831342,0.0,57571.49,1.0,0,User,57571.49
C519191795,0.0,73260.07,1.0,0,User,73260.07
C10585515,1603460.77,0.0,3.0,1,Mule,534486.9233333333
C155512480,0.0,402821.39,1.0,0,User,402821.39
C1426459243,0.0,142297.94,1.0,0,User,142297.94
C606914329,10652687.87,0.0,3.0,1,Mule,3550895.9566666665
C1798936808,3764493.3899999997,0.0,22.0,1,Mule,171113.3359090909
C228198972,0.0,159315.52,1.0,0,User,159315.52
C1710479946,0.0,6514.47,1.0,1,Mule,6514.47
C189962036,0.0,757350.99,1.0,0,User,757350.99
C578981349,0.0,45172.9,1.0,0,User,45172.9
C1041838148,0.0,74665.84,1.0,0,User,74665.84
C1258325690,0.0,30776.74,1.0,0,User,30776.74
C2066501523,0.0,211496.49,1.0,0,User,211496.49
C672433047,0.0,4716307.48,1.0,1,Mule,4716307.48
C7125332808,65944.15917205816,64375.009987629426,2.0,1,Mule,65159.584579843795
C448019663,0.0,2025029.36,1.0,0,User,2025029.36
C111480828,0.0,1074.81,1.0,1,Mule,1074.81
C246124153,429728.38,0.0,5.0,1,Mule,85945.676
C227683706,0.0,76804.38,1.0,0,User,76804.38
C893615052,0.0,92866.47,1.0,0,User,92866.47
C563730060,0.0,114570.65,1.0,0,User,114570.65
C680914712,0.0,381540.26,1.0,0,User,381540.26
C1369314550,0.0,1067743.66,1.0,0,User,1067743.66
C1003135237,0.0,69390.37,1.0,0,User,69390.37
C1318218743,0.0,182483.85,1.0,0,User,182483.85
C439043626,0.0,322773.85,1.0,0,User,322773.85
C1603892651,219407.52,0.0,1.0,1,Mule,219407.52
C902276274,0.0,62951.26,1.0,0,User,62951.26
C809162269,0.0,142493.41,1.0,0,User,142493.41
C1966817539,0.0,501448.93,1.0,0,User,501448.93
C1507172682,1902317.17,0.0,6.0,1,Mule,317052.86166666663
C1981198264,0.0,1698905.99,1.0,0,User,1698905.99
C2017586808,0.0,221305.57,1.0,0,User,221305.57
C535557589,0.0,72173.8,1.0,0,User,72173.8
C1485036406,0.0,80496.0,1.0,0,User,80496.0
C852017095,0.0,349165.63,1.0,0,User,349165.63
C221208173,0.0,175494.53,1.0,0,User,175494.53
C179802055,0.0,10000000.0,1.0,1,Mule,10000000.0
C1770009220,207021.45,0.0,1.0,1,Mule,207021.45
C184972597,0.0,29188.47,1.0,0,User,29188.47
C1988646714,0.0,322677.32,1.0,0,User,322677.32
C544032315,0.0,19169.83,1.0,0,User,19169.83
C1104362788,0.0,251715.31,1.0,0,User,251715.31
C1693912736,0.0,212050.03,1.0,0,User,212050.03
C1801267260,0.0,756426.12,1.0,1,Mule,756426.12
C1043925606,0.0,184787.82,1.0,0,User,184787.82
C822114507,0.0,209295.67,1.0,0,User,209295.67
C3053768325,448773.0,436759.22463095764,2.0,1,Mule,442766.11231547885
C1678855460,0.0,138383.41,1.0,0,User,138383.41
C1785809282,0.0,34124.75,1.0,0,User,34124.75
C79283036,0.0,33775.51,1.0,0,User,33775.51
C109260257,0.0,75734.99,1.0,1,Mule,75734.99
C1168644139,0.0,320556.5,1.0,0,User,320556.5
C1606615477,0.0,173866.35,1.0,0,User,173866.35
C1019329213,0.0,351268.75,1.0,1,Mule,351268.75
C1989661632,0.0,286463.3,1.0,0,User,286463.3
C845008705,0.0,492134.82,1.0,0,User,492134.82
C1960877377,0.0,252156.22,1.0,0,User,252156.22
C1636807908,0.0,181884.96,1.0,0,User,181884.96
C1512808825,0.0,154007.76,1.0,0,User,154007.76
C2092989607,0.0,294632.75,1.0,0,User,294632.75
C1546447813,0.0,64855.62,1.0,0,User,64855.62
C1465138302,0.0,63279.82,1.0,0,User,63279.82
C1146539346,0.0,48086.97,1.0,0,User,48086.97
C1168767749,0.0,638693.49,1.0,1,Mule,638693.49
C1497149589,0.0,173393.87,1.0,0,User,173393.87
C1983724090,0.0,165920.14,1.0,0,User,165920.14
C24907122,0.0,416497.46,1.0,0,User,416497.46
C982844918,0.0,143040.37,1.0,0,User,143040.37
C48003280,0.0,153177.73,1.0,0,User,153177.73
C1764157053,0.0,150191.46,1.0,0,User,150191.46
C660652491,0.0,69787.43,1.0,0,User,69787.43
C1954451827,179997.78,0.0,1.0,1,Mule,179997.78
C2097187235,0.0,445204.53,1.0,0,User,445204.53
C588386480,0.0,42015.37,1.0,0,User,42015.37
C999065078,0.0,202107.86,1.0,0,User,202107.86
C2065062777,0.0,72327.98,1.0,0,User,72327.98
C2000902704,0.0,325266.74,1.0,0,User,325266.74
C1679714245,0.0,669536.75,1.0,1,Mule,669536.75
C1369077198,0.0,382259.0,1.0,0,User,382259.0
C2051158986,0.0,88087.49,1.0,0,User,88087.49
C1077760469,1692747.2000000002,0.0,4.0,1,Mule,423186.80000000005
C604604445,0.0,392453.61,1.0,0,User,392453.61
C424409930,0.0,205157.4,1.0,0,User,205157.4
C255943381,0.0,72204.79,1.0,0,User,72204.79
C619837523,0.0,45931.27,1.0,0,User,45931.27
C880626783,3042111.54,0.0,1.0,1,Mule,3042111.54
C179261565,0.0,559519.23,1.0,0,User,559519.23
C262413314,0.0,116628.72,1.0,0,User,116628.72
C1349139435,439677.38296154205,0.0,1.0,1,Mule,439677.38296154205
C1562445714,0.0,131198.6,1.0,0,User,131198.6
C1411021562,0.0,71386.5,1.0,0,User,71386.5
C1002469387,0.0,188005.85,1.0,0,User,188005.85
C1236436870,0.0,1246169.57,1.0,1,Mule,1246169.57
C408634115,4937461.8100000005,0.0,18.0,1,Mule,274303.4338888889
C111341928,0.0,86170.94,1.0,1,Mule,86170.94
C1512400234,0.0,3309631.1,1.0,1,Mule,3309631.1
C247366997,0.0,241224.13,1.0,0,User,241224.13
C549493431,0.0,8991625.83,1.0,1,Mule,8991625.83
C880192711,0.0,95869.95,1.0,0,User,95869.95
C1516949939,0.0,102127.51,1.0,0,User,102127.51
C542986012,0.0,449199.47,1.0,1,Mule,449199.47
C790867157,0.0,113348.38,1.0,0,User,113348.38
C217506029,0.0,42958.72,1.0,0,User,42958.72
C1580365399,0.0,88321.81,1.0,0,User,88321.81
C1036579486,0.0,3523089.46,1.0,1,Mule,3523089.46
C1707908238,726424.4400000001,0.0,8.0,1,Mule,90803.05500000001
C897134938,0.0,1448921.6,1.0,0,User,1448921.6
C2086097821,0.0,194016.16,1.0,0,User,194016.16
C1098037409,0.0,222031.67,1.0,0,User,222031.67
C1097742236,0.0,198743.84,1.0,0,User,198743.84
C1390301180,0.0,125141.06,1.0,0,User,125141.06
C1795263563,0.0,169337.32,1.0,0,User,169337.32
C519905782,387142.83999999997,0.0,4.0,1,Mule,96785.70999999999
C2117598635,0.0,107197.6,1.0,0,User,107197.6
C1060899726,0.0,24585.77,1.0,0,User,24585.77
C545765459,0.0,117396.85,1.0,0,User,117396.85
C1576279106,0.0,26164.52,1.0,0,User,26164.52
C1026871566,0.0,212163.86,1.0,0,User,212163.86
C1837218575,0.0,263265.61,1.0,0,User,263265.61
C1028034693,0.0,12738.0,1.0,0,User,12738.0
C134164954,0.0,33001.04,1.0,0,User,33001.04
C204472106,0.0,149372.44,1.0,0,User,149372.44
C8840628402,689386.5508910989,674557.317954703,2.0,1,Mule,681971.9344229009
C155308135,0.0,241464.35,1.0,0,User,241464.35
C840857519,0.0,44044.79,1.0,1,Mule,44044.79
C202123995,3384.0,0.0,1.0,0,User,3384.0
C921591360,0.0,1162421.1,1.0,0,User,1162421.1
C405811114,0.0,300226.14,1.0,0,User,300226.14
C1839313582,0.0,349891.4,1.0,0,User,349891.4
C1665074888,0.0,185551.17,1.0,0,User,185551.17
C162499790,0.0,489832.98,1.0,0,User,489832.98
C1747283794,0.0,194806.87,1.0,0,User,194806.87
C1911439632,0.0,108289.61,1.0,0,User,108289.61
C1543198745,0.0,78973.57,1.0,0,User,78973.57
C1936595952,0.0,365099.76,1.0,1,Mule,365099.76
C1223426750,0.0,61064.42,1.0,0,User,61064.42
C879308289,0.0,304941.36,1.0,0,User,304941.36
C590550775,10026254.04,0.0,2.0,1,Mule,5013127.02
C587673869,0.0,282982.26,1.0,0,User,282982.26
C1300360453,0.0,231618.16,1.0,0,User,231618.16
C1900819473,0.0,3444943.59,1.0,1,Mule,3444943.59
C1792792498,0.0,965222.05,1.0,0,User,965222.05
C2032006978,0.0,470226.72,1.0,0,User,470226.72
C1895390666,0.0,355151.57,1.0,1,Mule,355151.57
C907074947,0.0,222078.05,1.0,0,User,222078.05
C1701999844,0.0,133470.88,1.0,0,User,133470.88
C1484354512,0.0,1808.1,1.0,0,User,1808.1
C35731905,0.0,16440.89,1.0,0,User,16440.89
C1133252944,0.0,38619.31,1.0,0,User,38619.31
C279090700,0.0,218441.69,1.0,0,User,218441.69
C1789153045,235750.53,0.0,1.0,1,Mule,235750.53
C398541118,7615761.75,0.0,2.0,1,Mule,3807880.875
C333674618,0.0,239615.11,1.0,0,User,239615.11
C217182895,0.0,92036.76,1.0,0,User,92036.76
C1956076790,0.0,258296.24,1.0,0,User,258296.24
C1197137973,0.0,192010.95,1.0,0,User,192010.95
C89438877,0.0,139137.04,1.0,0,User,139137.04
C921276203,0.0,178496.86,1.0,0,User,178496.86
C947258655,0.0,102723.24,1.0,0,User,102723.24
C1891683608,0.0,103609.02,1.0,0,User,103609.02
C721612879,0.0,721393.1,1.0,0,User,721393.1
C5229481346,614051.9492151954,597380.9550410699,2.0,1,Mule,605716.4521281326
C316319818,0.0,268366.47,1.0,1,Mule,268366.47
C4011262120,405987.5385988477,390965.7555331482,2.0,1,Mule,398476.64706599794
C1865594772,0.0,677503.1,1.0,0,User,677503.1
C1958391057,0.0,1069508.42,1.0,1,Mule,1069508.42
C1801176562,10902169.500000002,0.0,9.0,1,Mule,1211352.166666667
C1549881094,0.0,200378.97,1.0,0,User,200378.97
C963556658,0.0,978261.98,1.0,1,Mule,978261.98
C1710625557,0.0,256239.06,1.0,0,User,256239.06
C568285041,0.0,245106.78,1.0,1,Mule,245106.78
C597435768,11885269.29,0.0,15.0,1,Mule,792351.286
C341553683,0.0,245905.64,1.0,0,User,245905.64
C1671165606,0.0,26006.46,1.0,0,User,26006.46
C2053643947,1503714.11,0.0,6.0,1,Mule,250619.01833333334
C2110761523,0.0,84122.11,1.0,0,User,84122.11
C1252769036,0.0,68752.53,1.0,0,User,68752.53
C1965921392,0.0,255028.93,1.0,1,Mule,255028.93
C390478316,2706568.44,0.0,7.0,1,Mule,386652.6342857143
C1224355851,1600721.32,0.0,1.0,1,Mule,1600721.32
C1647085354,0.0,106601.15,1.0,1,Mule,106601.15
C654276349,557057.22,0.0,2.0,1,Mule,278528.61
C1098392781,0.0,753723.54,1.0,1,Mule,753723.54
C219699784,2851276.39,0.0,6.0,1,Mule,475212.7316666667
C1198991662,0.0,96989.06,1.0,1,Mule,96989.06
C819719271,0.0,98822.67,1.0,0,User,98822.67
C1666965092,127428.93391035828,121520.2310597095,2.0,1,Mule,124474.5824850339
C552032182,0.0,219121.0,1.0,0,User,219121.0
C1350579037,0.0,106726.22,1.0,0,User,106726.22
C1211680410,0.0,38391.34,1.0,0,User,38391.34
C1922183125,0.0,1072294.5,1.0,0,User,1072294.5
C671542977,0.0,59250.11,1.0,1,Mule,59250.11
C41642530,0.0,411414.95,1.0,0,User,411414.95
C296774789,1677292.0,0.0,2.0,1,Mule,838646.0
C2046149869,0.0,555731.98,1.0,1,Mule,555731.98
C1881359342,0.0,330238.22,1.0,0,User,330238.22
C995755853,0.0,282465.6,1.0,0,User,282465.6
C1977811610,0.0,5829.48,1.0,0,User,5829.48
C1437293424,0.0,3864609.52,1.0,1,Mule,3864609.52
C447484735,0.0,36743.23,1.0,0,User,36743.23
C507300763,0.0,226041.33,1.0,0,User,226041.33
C199988151,0.0,363527.77,1.0,0,User,363527.77
C1327882647,0.0,735329.1,1.0,1,Mule,735329.1
C1037222425,0.0,340737.46,1.0,0,User,340737.46
C1043852401,0.0,45413.79,1.0,0,User,45413.79
C1706727269,0.0,3786438.03,1.0,1,Mule,3786438.03
C1886892267,0.0,151981.8,1.0,0,User,151981.8
C2084611108,7041719.54,0.0,1.0,1,Mule,7041719.54
C609950512,0.0,428307.34,1.0,0,User,428307.34
C1883699790,0.0,180566.47,1.0,0,User,180566.47
C1235106640,114483.78,0.0,1.0,1,Mule,114483.78
C1961934778,0.0,163429.05,1.0,0,User,163429.05
C199190010,0.0,15478.4,1.0,0,User,15478.4
C768169801,0.0,21117.01,1.0,0,User,21117.01
C1936089927,0.0,288359.5,1.0,0,User,288359.5
C126095773,0.0,2318.34,1.0,0,User,2318.34
C1022475357,0.0,74436.56,1.0,1,Mule,74436.56
C1546219364,501425.84,0.0,1.0,1,Mule,501425.84
C1049094143,0.0,10000000.0,1.0,1,Mule,10000000.0
C1606597924,0.0,101804.16,1.0,0,User,101804.16
C298298817,0.0,112572.95,1.0,0,User,112572.95
C524460847,0.0,335933.11,1.0,0,User,335933.11
C786116491,4484141.87,0.0,20.0,1,Mule,224207.09350000002
C1114241433,0.0,28631.68,1.0,0,User,28631.68
C1726339823,0.0,233089.33,1.0,0,User,233089.33
C148355151,24424.67,0.0,1.0,1,Mule,24424.67
C83541625,0.0,274554.13,1.0,0,User,274554.13
C38444454,0.0,71688.07,1.0,0,User,71688.07
C1050787337,0.0,110313.88,1.0,0,User,110313.88
C875476721,0.0,606775.73,1.0,0,User,606775.73
C54004768,1425062.97,0.0,1.0,1,Mule,1425062.97
C1459648346,0.0,870707.63,1.0,0,User,870707.63
C270375529,1476351.29,0.0,9.0,1,Mule,164039.03222222222
C974572877,0.0,176616.67,1.0,0,User,176616.67
C94344492,0.0,1072.91,1.0,0,User,1072.91
C1435416004,0.0,3219.05,1.0,0,User,3219.05
C866722579,0.0,990630.25,1.0,1,Mule,990630.25
C60819185,0.0,1278599.01,1.0,0,User,1278599.01
C1160714830,0.0,121281.88,1.0,0,User,121281.88
C1303984727,0.0,862140.44,1.0,0,User,862140.44
C1558864134,0.0,65680.26,1.0,0,User,65680.26
C1562685024,0.0,76736.36,1.0,0,User,76736.36
C24084782,0.0,158250.14,1.0,0,User,158250.14
C1834120741,745126.63,0.0,2.0,1,Mule,372563.315
C1846115729,4602636.68,0.0,1.0,1,Mule,4602636.68
C6923218495,428402.71071634785,417478.5116122461,2.0,1,Mule,422940.611164297
C653116043,4465.0,0.0,2.0,0,User,2232.5
C922180689,1381513.27,0.0,1.0,1,Mule,1381513.27
C876749672,0.0,274762.57,1.0,0,User,274762.57
C1177172087,0.0,196244.8,1.0,0,User,196244.8
C1304518547,0.0,277611.08,1.0,1,Mule,277611.08
C66506894,0.0,250045.78,1.0,0,User,250045.78
C1103734838,0.0,70760.98,1.0,0,User,70760.98
C1983169237,0.0,166243.23,1.0,0,User,166243.23
C628448011,0.0,343093.92,1.0,0,User,343093.92
C1366367431,1332412.77,0.0,10.0,1,Mule,133241.277
C1677363359,0.0,100184.21,1.0,0,User,100184.21
C537144994,0.0,28187.55,1.0,0,User,28187.55
C3043465481,0.0,758349.0,1.0,1,Mule,758349.0
C93553878,0.0,135781.76,1.0,0,User,135781.76
C959562247,0.0,748139.48,1.0,1,Mule,748139.48
C1807775584,0.0,1106508.19,1.0,0,User,1106508.19
C1769765381,0.0,36717.39,1.0,0,User,36717.39
C613404748,0.0,59403.97,1.0,0,User,59403.97
C1065975793,0.0,201256.85,1.0,0,User,201256.85
C740395918,0.0,99290.13,1.0,0,User,99290.13
C1016607526,0.0,362906.75,1.0,0,User,362906.75
C752240194,0.0,132706.88,1.0,0,User,132706.88
C139791483,0.0,1217043.14,1.0,0,User,1217043.14
C1239526013,0.0,436621.92,1.0,0,User,436621.92
C292704542,0.0,91455.61,1.0,0,User,91455.61
C1242369349,0.0,20581.02,1.0,0,User,20581.02
C1928680351,0.0,158543.41,1.0,0,User,158543.41
C2023277037,0.0,163402.04,1.0,0,User,163402.04
C892925777,0.0,222757.04,1.0,0,User,222757.04
C1834360566,0.0,66434.88,1.0,0,User,66434.88
C1353712847,0.0,192986.27,1.0,0,User,192986.27
C628538240,0.0,111033.79,1.0,1,Mule,111033.79
C724082743,0.0,360084.12,1.0,0,User,360084.12
C1495402155,0.0,108036.01,1.0,0,User,108036.01
C996412164,0.0,10735.27,1.0,0,User,10735.27
C1947602156,0.0,332308.43,1.0,0,User,332308.43
C585769796,0.0,57893.92,1.0,0,User,57893.92
C1354889385,0.0,480784.9,1.0,0,User,480784.9
C1327508355,0.0,872199.82,1.0,1,Mule,872199.82
C1551587601,1132005.54,0.0,3.0,1,Mule,377335.18
C923930804,0.0,90434.83,1.0,0,User,90434.83
C1383868011,0.0,104388.75,1.0,0,User,104388.75
C1929756992,0.0,252805.77,1.0,0,User,252805.77
C699666078,0.0,17661.2,1.0,0,User,17661.2
C696811845,0.0,95509.54,1.0,0,User,95509.54
C1723063411,0.0,493.28,1.0,1,Mule,493.28
C1597667924,0.0,40641.63,1.0,0,User,40641.63
C117760847,0.0,49571.87,1.0,1,Mule,49571.87
C674574148,0.0,1741.13,1.0,0,User,1741.13
C271271665,2333929.91,0.0,1.0,1,Mule,2333929.91
C1365073939,0.0,108589.86,1.0,0,User,108589.86
C1195854249,0.0,77869.58,1.0,0,User,77869.58
C1209823974,0.0,304709.26,1.0,0,User,304709.26
C1996143739,0.0,119420.91,1.0,0,User,119420.91
C1976659226,0.0,55871.71,1.0,0,User,55871.71
C1026280121,0.0,1078013.76,1.0,1,Mule,1078013.76
C1064943749,0.0,134183.23,1.0,0,User,134183.23
C1104187360,0.0,500905.62,1.0,1,Mule,500905.62
C798134746,0.0,1244037.74,1.0,1,Mule,1244037.74
C232284600,0.0,75698.76,1.0,0,User,75698.76
C1207144684,0.0,1018800.91,1.0,1,Mule,1018800.91
C1904414737,0.0,1540624.7,1.0,1,Mule,1540624.7
C919766733,0.0,1350574.58,1.0,1,Mule,1350574.58
C2051791166,0.0,116659.77,1.0,0,User,116659.77
C1121289915,0.0,147459.42,1.0,0,User,147459.42
C218120554,0.0,221471.6,1.0,0,User,221471.6
C1874542486,0.0,213145.27,1.0,0,User,213145.27
C1243832713,0.0,162141.22,1.0,0,User,162141.22
C1518223788,0.0,95804.32,1.0,0,User,95804.32
C483062109,0.0,299635.42,1.0,0,User,299635.42
C43519232,0.0,185661.19,1.0,0,User,185661.19
C1272286382,0.0,148820.06,1.0,0,User,148820.06
C1822241630,0.0,114743.39,1.0,1,Mule,114743.39
C812606942,0.0,197872.15,1.0,0,User,197872.15
C339524068,0.0,297727.05,1.0,0,User,297727.05
C2125159934,1822939.04,0.0,7.0,1,Mule,260419.86285714287
C1857609531,112988.36,0.0,1.0,1,Mule,112988.36
C1759262279,0.0,560579.07,1.0,0,User,560579.07
C2131375244,0.0,900525.82,1.0,0,User,900525.82
C1102554601,0.0,10000000.0,1.0,1,Mule,10000000.0
C1366387168,0.0,906270.63,1.0,1,Mule,906270.63
C902727707,0.0,29890.96,1.0,0,User,29890.96
C1365341048,5491.0,0.0,2.0,0,User,2745.5
C1431338158,0.0,1552664.33,1.0,1,Mule,1552664.33
C382618636,0.0,326829.25,1.0,0,User,326829.25
C1287345791,0.0,248876.03,1.0,0,User,248876.03
C55295099,0.0,41075.69,1.0,0,User,41075.69
C1817441065,0.0,26559.69,1.0,0,User,26559.69
C1347260506,0.0,1143937.73,1.0,1,Mule,1143937.73
C1385705037,5435462.75,0.0,13.0,1,Mule,418112.51923076925
C1634750004,0.0,172246.5,1.0,0,User,172246.5
C169085702,0.0,132073.53,1.0,0,User,132073.53
C1999179858,0.0,199819.86,1.0,0,User,199819.86
C1481177013,6870369.62,0.0,1.0,1,Mule,6870369.62
C634156133,0.0,37377.06,1.0,0,User,37377.06
